,fbcsp,eegnet,safka_csp,multikernel_safka_csp,csp
2074,0.9988,0.8017,0.9999,0.9998,0.7799
2075,1.0,0.748,1.0,1.0,0.6687
2076,0.9999,0.6822,0.9995,0.9998,0.9799
2077,0.9916,0.9179,0.9999,0.9997,0.8203
2078,0.9997,0.5663,0.9999,1.0,0.6709
2079,1.0,0.8021,0.9999,1.0,0.6212
2080,1.0,0.8215,1.0,1.0,0.6769
2081,1.0,0.598,0.9998,1.0,0.442
2082,0.9997,0.3502,0.999,0.9972,0.9481
2083,0.9997,0.2142,1.0,1.0,0.3229
2084,0.999,0.8167,1.0,1.0,0.3821
2085,1.0,0.9941,0.9998,1.0,0.9042
2086,1.0,0.976,1.0,1.0,0.8079
2087,0.9545,0.9608,0.9999,0.9989,0.9763
2088,0.984,0.9516,0.9102,0.8469,0.8762
2089,0.9999,0.9053,0.9999,1.0,0.7747
2090,0.0975,0.8279,0.9923,0.998,0.9628
2091,1.0,0.449,0.9997,0.9988,0.8107
2092,0.9499,0.6434,0.8872,0.987,0.8792
2093,0.966,0.9307,0.9906,0.9863,0.8448
2094,0.4874,0.9967,0.4654,0.951,0.4551
2095,0.9998,0.5609,0.9933,0.9996,0.3861
2096,0.9089,0.976,0.9283,0.8692,0.9277
2097,0.9991,0.9468,0.9867,0.9849,0.1751
2098,0.9879,0.9818,0.999,0.9995,0.818
2099,0.9929,0.6614,0.9983,0.9998,0.8133
2100,0.9999,0.9252,0.9999,1.0,0.8285
2101,0.9997,0.9623,0.9998,0.9994,0.7569
2102,0.9996,0.9077,0.9499,0.9803,0.1774
2103,0.9624,0.9412,0.999,1.0,0.7693
2104,0.9989,0.5308,1.0,1.0,0.8636
2105,1.0,0.9295,1.0,0.9999,0.8123
2106,0.0533,0.9577,0.6538,0.5735,0.9743
2107,1.0,0.8928,1.0,0.9977,0.1613
2108,0.9988,0.6528,0.9998,1.0,0.5239
2109,1.0,0.2684,1.0,1.0,0.3255
2110,0.9928,0.3184,0.9992,0.9997,0.3657
2111,0.1381,0.1034,0.9949,0.999,0.4046
2112,0.1604,0.1026,0.9841,0.9919,0.284
2113,0.9998,0.9485,0.9988,1.0,0.5748
2114,1.0,0.8092,0.9995,0.9991,0.5458
2115,0.9997,0.9274,1.0,0.9999,0.8112
2116,1.0,0.8218,1.0,1.0,0.9208
2117,1.0,0.8891,0.987,0.9489,0.2942
2118,0.9197,0.5513,0.9975,0.998,0.7817
2119,0.9358,0.3128,0.9971,0.9999,0.9414
2120,0.9536,0.5879,0.997,0.9886,0.2721
2121,0.9975,0.8864,0.9999,1.0,0.4997
2122,1.0,0.9148,0.9999,0.9999,0.7206
2123,1.0,0.9127,0.9999,1.0,0.6325
2124,0.0988,0.3359,0.7376,0.1391,0.2137
2125,0.9996,0.9377,1.0,1.0,0.952
2126,0.9931,0.8709,0.998,0.9945,0.7304
2127,0.0875,0.9801,0.7834,0.8616,0.7201
2128,0.7089,0.8226,0.4614,0.7708,0.9028
2129,0.9955,0.9785,0.9834,0.9957,0.365
2130,1.0,0.851,0.9999,0.9998,0.5257
2131,0.9998,0.4863,0.9999,1.0,0.2661
2132,0.9994,0.8923,0.9985,0.9981,0.2079
2133,0.9967,0.9996,0.9884,0.9978,0.9456
2134,0.1132,0.8915,0.8872,0.9627,0.9901
2135,1.0,0.981,1.0,1.0,0.9156
2136,0.9997,0.1528,0.9957,0.9932,0.0755
2137,0.9978,0.9651,1.0,1.0,0.5109
2138,0.9648,0.9661,0.9982,0.9903,0.422
2139,0.9739,0.894,0.9991,0.9998,0.9866
2140,0.9989,0.843,1.0,1.0,0.4895
2141,0.9867,0.9452,0.9973,0.9988,0.8635
2142,0.8169,0.2638,0.5532,0.3898,0.9198
2143,1.0,0.987,1.0,1.0,0.8877
2144,1.0,0.9693,0.9999,1.0,0.7988
2145,0.9914,0.8256,0.9959,0.9888,0.9923
2146,0.9991,0.964,1.0,1.0,0.2463
2147,0.975,0.9436,0.9999,1.0,0.9173
2148,0.7091,0.2345,0.9167,0.9462,0.6826
2149,1.0,0.5808,0.9993,0.9981,0.5888
2150,0.9791,0.7011,0.9999,1.0,0.6576
2151,0.9999,0.9973,0.9982,0.9975,0.1405
2152,0.9992,0.9427,1.0,1.0,0.9556
2153,0.8534,0.9636,0.9328,0.4988,0.3362
2154,1.0,0.7277,1.0,1.0,0.1487
2155,0.9717,0.5677,1.0,1.0,0.549
2156,0.8081,0.9793,0.9999,1.0,0.9682
2157,0.9934,0.7344,0.9998,0.9984,0.4592
2158,0.9977,0.9166,1.0,1.0,0.9954
2159,0.9925,0.9746,0.9997,0.9998,0.8307
2160,0.8293,0.988,0.9924,0.9846,0.5949
2161,0.8738,0.9839,0.9842,0.9872,0.4027
2162,0.7102,0.5184,0.1369,0.0586,0.6159
2163,0.9986,0.5072,1.0,1.0,0.3641
2164,0.999,0.9726,1.0,1.0,0.8349
2165,0.9929,0.7127,0.9104,0.9625,0.7507
2166,0.9995,0.8419,1.0,1.0,0.4967
2167,0.9764,0.1388,0.7522,0.8252,0.3948
2168,0.9995,0.767,0.9994,0.9994,0.3829
2169,0.8842,0.9177,0.9972,0.9986,0.7305
2170,0.9912,0.3811,0.9889,0.8617,0.6353
2171,0.999,0.9447,0.995,0.9955,0.7325
2172,0.9994,0.6334,0.9997,0.9999,0.692
2173,0.198,0.7893,0.999,0.9781,0.2453
2174,0.3074,0.5972,0.9888,0.9021,0.6123
2175,0.9992,0.9045,0.9994,0.9992,0.8654
2176,0.9876,0.9016,0.9996,0.9997,0.8118
2177,0.0328,0.9554,0.9833,0.9958,0.8757
2178,0.9997,0.8315,1.0,1.0,0.2106
2179,0.998,0.9792,0.9991,0.9988,0.8206
2180,0.5307,0.9192,0.6555,0.7507,0.9581
2181,0.9258,0.7638,0.9995,0.9996,0.8748
2182,0.9997,0.8812,0.9991,0.998,0.0468
2183,0.9999,0.4994,1.0,1.0,0.8659
2184,1.0,0.9338,1.0,1.0,0.4082
2185,1.0,0.9986,1.0,1.0,0.9888
2186,0.9825,0.3459,0.9994,0.9981,0.0112
2187,0.9152,0.8427,0.9982,0.9995,0.9493
2188,1.0,0.9996,1.0,1.0,0.9158
2189,1.0,0.8806,1.0,1.0,0.2093
2190,1.0,0.8774,1.0,1.0,0.3928
2191,0.9965,0.9582,1.0,1.0,0.6157
2192,0.9999,0.7174,1.0,1.0,0.5234
2193,1.0,0.4915,1.0,1.0,0.683
2194,0.9998,0.9183,0.9982,1.0,0.8282
2195,0.9995,0.9053,0.9993,0.9998,0.9909
2196,0.9992,0.9901,0.9993,0.9998,0.51
2197,0.9999,0.9778,1.0,1.0,0.9824
2198,0.159,0.7645,0.9829,0.9973,0.1672
2199,0.9831,0.0412,0.9973,0.9795,0.1686
2200,1.0,0.5758,0.9999,0.9999,0.5393
2201,0.9997,0.9105,0.9994,0.9998,0.9721
2202,1.0,0.9666,1.0,1.0,0.9404
2203,0.998,0.6783,1.0,1.0,0.6325
2204,0.9992,0.9838,0.9286,0.9934,0.6618
2205,0.921,0.9791,0.9866,0.9167,0.2994
2206,0.9829,0.8315,0.9203,0.5125,0.3597
2207,1.0,0.9041,1.0,1.0,0.0851
2208,0.9532,0.9897,0.9936,0.9975,0.0669
2209,0.2395,0.6138,0.9999,0.9998,0.9612
2210,0.5711,0.9209,0.6614,0.1954,0.9837
2211,0.9802,0.7221,0.945,0.9969,0.7068
2212,0.4281,0.4418,0.9963,0.9989,0.6326
2213,0.9998,0.9501,0.995,0.9997,0.7695
2214,0.0465,0.8992,0.4999,0.83,0.8792
2215,0.9998,0.9824,1.0,1.0,0.8765
2216,0.9999,0.9696,0.9999,1.0,0.9115
2217,0.9999,0.9427,0.9997,0.9997,0.8674
2218,0.9382,0.4485,0.9992,0.9986,0.8887
2219,1.0,0.5759,0.9998,0.9989,0.1812
2220,0.9992,0.8196,0.9896,0.9936,0.8869
2221,0.9955,0.8974,0.9998,0.9989,0.5039
2222,0.9318,0.9758,0.9953,0.9991,0.6969
2223,0.2628,0.9806,0.844,0.7574,0.9605
2224,0.3338,0.8113,0.9435,0.9338,0.6046
2225,0.9999,0.9121,1.0,1.0,0.3821
2226,1.0,0.7525,1.0,0.9994,0.8253
2227,0.9993,0.922,0.9985,0.9995,0.77
2228,0.0044,0.8901,0.6836,0.6459,0.3885
2229,0.9865,0.8111,0.9999,0.9999,0.3735
2230,0.1763,0.613,0.9658,0.9944,0.708
2231,1.0,0.9277,1.0,1.0,0.5581
2232,0.9991,0.6282,0.9346,0.8972,0.5641
2233,0.9997,0.885,0.9989,0.9997,0.9751
2234,1.0,0.6358,0.9993,0.9952,0.4095
2235,0.9985,0.9388,0.991,0.9831,0.5321
2236,0.8999,0.6711,0.9758,0.9986,0.9591
2237,1.0,0.9254,0.9999,1.0,0.9777
2238,1.0,0.778,1.0,1.0,0.9469
2239,0.861,0.6207,0.9774,0.9446,0.4609
2240,1.0,0.7499,0.9993,1.0,0.9322
2241,0.2442,0.9477,0.9764,0.9955,0.7772
2242,0.9997,0.9628,0.986,0.9922,0.5865
2243,0.2349,0.9598,0.9395,0.9881,0.3557
2244,0.9995,0.735,0.9929,0.999,0.9778
2245,0.9971,0.7127,0.9705,0.975,0.5035
2246,1.0,0.7065,1.0,1.0,0.6935
2247,1.0,0.6469,1.0,1.0,0.8127
2248,0.9999,0.6939,0.9999,0.9999,0.816
2249,1.0,0.9456,1.0,1.0,0.9138
2250,1.0,0.9814,1.0,1.0,0.9993
2251,0.6935,0.346,0.9996,0.9993,0.8172
2252,1.0,0.0721,1.0,1.0,0.088
2253,0.9999,0.2262,1.0,1.0,0.503
2254,1.0,0.5277,0.9998,0.9998,0.6053
2255,1.0,0.7484,1.0,1.0,0.7128
2256,0.519,0.8712,0.0613,0.8446,0.3158
2257,1.0,0.9888,1.0,1.0,0.9372
2258,0.9997,0.9828,1.0,1.0,0.5251
2259,0.9454,0.8739,0.998,0.9991,0.9947
2260,1.0,0.8094,1.0,1.0,0.159
2261,0.9737,0.7658,0.9986,0.9995,0.951
2262,0.4319,0.4009,0.8095,0.9753,0.9979
2263,0.9986,0.878,0.9888,0.9759,0.9456
2264,1.0,0.9075,1.0,1.0,0.9875
2265,0.9933,0.9962,0.9918,0.9967,0.9985
2266,0.9999,0.9957,1.0,1.0,0.9714
2267,0.9789,0.9526,0.9878,0.9877,0.4244
2268,1.0,0.9783,0.9607,0.9903,0.6604
2269,0.9975,0.8844,0.9951,0.9282,0.9392
2270,0.9992,0.7263,0.9996,1.0,0.8577
2271,0.885,0.678,0.9947,0.9392,0.5051
2272,0.9955,0.0975,0.986,0.9987,0.885
2273,0.0929,0.9997,0.544,0.4939,0.2413
2274,0.9999,0.6571,0.9995,0.9996,0.5684
2275,1.0,0.9868,1.0,1.0,0.398
2276,0.9812,0.9306,0.9999,0.9998,0.9129
2277,1.0,0.9374,0.9992,0.9999,0.4822
2278,0.0,0.6323,0.0063,0.044,0.3406
2279,1.0,0.9397,0.9971,0.9987,0.5167
2280,0.2514,0.9958,0.9937,0.9998,0.9131
2281,0.9996,0.1679,1.0,1.0,0.7613
2282,0.9685,0.8707,0.9965,1.0,0.2092
2283,0.8779,0.3383,0.9995,0.9998,0.994
2284,0.999,0.5989,1.0,1.0,0.9569
2285,0.9332,0.9212,0.5249,0.1015,0.8842
2286,1.0,0.9595,0.9939,0.9973,0.9356
2287,0.8137,0.0095,0.9997,1.0,0.0952
2288,0.1092,0.7655,0.9489,0.9686,0.5178
2289,1.0,0.6748,0.9999,1.0,0.5798
2290,0.9992,0.9794,1.0,1.0,0.8258
2291,0.9997,0.6366,1.0,1.0,0.2758
2292,1.0,0.4405,1.0,1.0,0.7957
2293,0.9998,0.9449,1.0,1.0,0.6832
2294,0.3674,0.5374,0.8978,0.9976,0.8466
2295,0.9828,0.9762,0.9987,0.9952,0.3851
2296,0.9742,0.583,0.9937,0.9989,0.4958
2297,0.9983,0.8009,0.9999,0.9999,0.7812
2298,0.9997,0.989,1.0,1.0,0.1042
2299,0.8114,0.391,0.7366,0.9733,0.97
2300,0.984,0.7208,0.9958,0.9981,0.205
2301,0.9998,0.9999,0.9999,1.0,0.998
2302,1.0,0.3438,1.0,1.0,0.9738
2303,0.9948,0.9158,1.0,1.0,0.8813
2304,0.323,0.9792,0.0018,0.0059,0.0165
2305,0.9979,0.9889,0.9706,0.9595,0.8352
2306,1.0,0.7389,1.0,0.9999,0.7592
2307,0.9643,0.9846,0.9679,0.9992,0.2111
2308,0.9841,0.6901,0.9342,0.9994,0.8098
2309,1.0,0.9984,0.9992,1.0,0.9895
2310,0.9992,0.9258,1.0,1.0,0.9184
2311,0.9999,0.0995,0.9987,0.9996,0.9503
2312,0.8833,0.9874,0.969,0.9998,0.7565
2313,0.9996,0.9927,1.0,1.0,0.9539
2314,0.9349,0.9975,0.8468,0.9964,0.9924
2315,0.9969,0.9435,0.9963,0.9999,0.9315
2316,0.9999,0.9774,0.9987,1.0,0.2769
2317,1.0,0.9618,0.9999,1.0,1.0
2318,0.948,0.9903,0.8331,0.9497,0.9598
2319,1.0,0.9904,0.9994,0.9995,0.8786
2320,0.9993,0.9898,1.0,1.0,0.9924
2321,1.0,0.9891,1.0,1.0,0.9931
2322,0.8893,0.9931,0.9589,0.9993,0.9877
2323,1.0,0.9153,0.9664,0.9239,0.632
2324,0.9999,0.9799,1.0,1.0,0.9818
2325,0.9992,0.5886,0.9998,1.0,0.9666
2326,0.9991,0.998,0.9996,1.0,0.999
2327,0.9997,0.374,0.9998,1.0,0.5049
2328,1.0,0.6023,0.9999,1.0,0.9843
2329,0.9847,0.9778,0.946,0.9918,0.1968
2330,1.0,0.9991,0.9996,1.0,0.0467
2331,1.0,0.9984,1.0,1.0,0.9886
2332,0.9963,0.9912,0.9998,1.0,0.6445
2333,0.9992,0.8824,0.9993,1.0,0.8681
2334,1.0,0.9951,1.0,1.0,0.9904
2335,0.9999,0.9963,0.9997,0.9996,0.9465
2336,1.0,0.9681,0.9999,1.0,0.975
2337,1.0,0.9804,1.0,1.0,0.8992
2338,0.965,0.8956,0.996,0.9886,0.4604
2339,1.0,0.9078,1.0,1.0,0.9932
2340,0.75,0.1823,0.9995,1.0,0.8477
2341,1.0,0.9743,1.0,1.0,0.6994
2342,1.0,0.9547,0.995,0.9998,0.5077
2343,0.9999,0.4444,0.9998,0.9999,0.9959
2344,1.0,0.9532,1.0,1.0,0.9894
2345,0.9825,0.8783,0.9169,0.9951,0.0009
2346,0.9997,0.9031,0.9991,0.9992,0.1366
2347,1.0,0.98,1.0,1.0,0.984
2348,1.0,0.9753,0.9999,1.0,0.9942
2349,1.0,0.9152,1.0,1.0,0.8875
2350,0.9999,0.9866,0.9999,1.0,0.9956
2351,1.0,0.9974,1.0,1.0,1.0
2352,0.9577,0.9984,0.9991,1.0,0.9919
2353,0.9996,0.9867,1.0,1.0,0.9994
2354,0.9997,0.546,0.9989,1.0,0.5896
2355,1.0,0.9671,1.0,1.0,0.9993
2356,0.994,0.9973,0.9979,1.0,0.7983
2357,0.0005,0.9843,0.0004,0.0002,0.7228
2358,1.0,0.9964,1.0,1.0,0.994
2359,1.0,0.9144,1.0,1.0,0.9904
2360,1.0,0.9325,1.0,1.0,0.8896
2361,0.0181,0.9334,0.0199,0.0017,0.62
2362,1.0,0.9744,0.9999,1.0,0.3914
2363,0.9999,0.9745,0.9975,0.9978,0.465
2364,1.0,0.987,0.9999,1.0,0.5992
2365,1.0,0.4866,1.0,1.0,0.9082
2366,0.2909,0.9865,0.8863,0.8467,0.6891
2367,0.9963,0.9773,0.9959,0.9997,0.0298
2368,0.9993,0.9685,0.9982,0.9999,0.9714
2369,0.9993,0.8439,0.9845,0.9942,0.7051
2370,0.9942,0.8106,0.4638,0.6031,0.0207
2371,0.1199,0.9489,0.4981,0.9941,0.7384
2372,0.9999,0.8433,0.9998,1.0,0.9771
2373,1.0,0.9928,0.9999,1.0,0.9463
2374,0.9999,0.9787,0.9977,1.0,0.9973
2375,0.9995,0.0022,1.0,1.0,0.8596
2376,0.9987,0.9363,0.9967,0.9923,0.923
2377,0.9998,0.9898,0.995,0.9999,0.9948
2378,0.998,0.3615,1.0,1.0,0.9903
2379,0.1472,0.7974,0.3098,0.0738,0.9492
2380,0.8216,0.8349,0.0697,0.6692,0.851
2381,0.029,0.9993,0.9746,0.9962,0.9986
2382,1.0,0.9967,0.9995,1.0,0.9995
2383,0.988,0.8299,0.9998,0.9999,0.5691
2384,0.9987,0.9868,0.9985,0.9999,0.9694
2385,0.8861,0.3185,0.6539,0.9761,0.5229
2386,0.9999,0.9953,0.9773,0.9979,0.2014
2387,1.0,0.8941,1.0,1.0,1.0
2388,0.995,0.8546,0.9601,0.9944,0.8783
2389,0.9996,0.9529,1.0,0.9999,0.9821
2390,0.9999,0.9854,0.9916,0.999,0.9857
2391,1.0,0.9952,0.9997,1.0,0.9917
2392,1.0,0.9142,0.9999,1.0,0.975
2393,0.2428,0.0745,0.0428,0.0005,0.1199
2394,0.9997,0.9767,0.9997,1.0,0.9977
2395,0.9948,0.8939,0.9997,0.9984,0.9928
2396,0.9998,0.9836,0.9979,1.0,0.8766
2397,0.9872,0.906,0.9999,1.0,0.9415
2398,1.0,0.8597,1.0,1.0,0.9816
2399,0.7292,0.9736,0.578,0.9867,0.9685
2400,0.9999,0.9022,0.9998,0.9992,0.1029
2401,1.0,0.6279,1.0,1.0,0.9406
2402,0.9987,0.961,0.9998,1.0,0.9629
2403,1.0,0.9618,0.9999,1.0,0.8625
2404,0.9993,0.9518,0.9096,0.8938,0.356
2405,0.9443,0.9627,0.9968,1.0,0.972
2406,0.9761,0.9974,0.8536,0.7679,0.9842
2407,1.0,0.9473,0.9992,0.9998,0.5643
2408,0.9995,0.881,0.9993,0.9998,0.9999
2409,1.0,0.9892,0.9998,0.9998,0.966
2410,1.0,0.4544,0.9997,1.0,0.9998
2411,0.9996,0.6717,0.9999,1.0,0.9935
2412,0.9999,0.3864,0.9999,1.0,0.2689
2413,0.9946,0.9889,0.9998,0.9997,0.9994
2414,0.9998,0.9952,0.9897,0.9993,0.6556
2415,0.9996,0.8694,0.9989,0.9998,0.9989
2416,0.9997,0.9801,0.997,0.9997,0.9318
2417,0.9984,0.7648,0.9997,0.9998,0.6917
2418,0.9993,0.9992,0.9422,0.9982,0.9976
2419,0.9976,0.941,0.9997,0.9999,0.9426
2420,0.2907,0.9438,0.2551,0.4053,0.619
2421,0.9996,0.9521,0.9995,0.9994,0.9336
2422,1.0,0.9973,1.0,1.0,0.9439
2423,0.9977,0.9984,0.9965,0.9991,0.9918
2424,0.9989,0.5879,0.9931,0.8889,0.9342
2425,0.9998,0.4583,0.9997,0.9993,0.9861
2426,0.9668,0.9774,0.9967,1.0,0.404
2427,1.0,0.5563,0.9994,0.9992,0.996
2428,0.9164,0.9562,0.9916,0.9995,0.9161
2429,0.9972,0.6939,0.9975,0.9945,0.9885
2430,0.9237,0.9939,0.9657,0.9991,0.9924
2431,0.9997,0.9004,0.9986,1.0,0.8917
2432,1.0,0.9909,0.9997,1.0,0.4683
2433,1.0,0.9507,0.9995,1.0,0.7012
2434,0.9994,0.9915,0.9998,0.9999,0.9496
2435,1.0,0.9129,0.9996,0.9997,0.9952
2436,0.9975,0.5658,0.9917,0.9716,0.997
2437,0.9999,0.9296,0.9988,1.0,0.6448
2438,1.0,0.9443,0.9998,0.9996,0.9646
2439,0.9974,0.5336,0.986,0.9952,0.9306
2440,0.9779,0.9542,0.8998,0.995,0.0384
2441,1.0,0.819,0.9998,1.0,0.9404
2442,0.9997,0.9802,0.9989,0.9999,0.8435
2443,1.0,0.4971,0.9997,1.0,0.8889
2444,0.9999,0.9946,0.9985,0.9996,0.9233
2445,1.0,0.8271,0.9981,1.0,0.317
2446,0.9944,0.7067,0.973,0.999,0.8229
2447,0.999,0.9005,0.9964,0.9996,0.7628
2448,0.9963,0.9141,0.9939,0.9999,0.9561
2449,0.9997,0.9523,0.978,0.999,0.6816
2450,0.9994,0.9884,0.9997,0.9999,0.8911
2451,0.9999,0.138,0.9999,0.9997,0.862
2452,0.9993,0.8086,0.9987,0.9996,0.8608
2453,0.9994,0.9931,0.9994,0.9995,0.6469
2454,0.9985,0.854,0.9998,1.0,0.9685
2455,1.0,0.9401,0.9999,0.9999,0.9908
2456,0.9977,0.8794,0.9856,0.9997,0.0096
2457,1.0,0.9779,0.9928,0.9979,0.8294
2458,1.0,0.5265,1.0,1.0,0.834
2459,1.0,0.7649,0.9992,0.9999,0.96
2460,0.9989,0.6971,0.9988,0.9999,0.2215
2461,0.9998,0.9829,0.9994,1.0,0.8665
2462,1.0,0.9935,0.9962,0.9998,0.862
2463,0.9994,0.9792,0.9618,0.9351,0.0388
2464,1.0,0.2412,1.0,1.0,0.9867
2465,0.9986,0.4569,0.9973,0.9998,0.9899
2466,0.8783,0.3748,0.1354,0.5348,0.0119
2467,0.9972,0.9616,0.9964,0.9963,0.911
2468,0.9945,0.9632,0.9937,0.997,0.4827
2469,0.9988,0.9514,0.9904,0.9999,0.9807
2470,0.9794,1.0,0.8096,0.6467,0.9962
2471,1.0,0.7951,0.9992,1.0,0.9778
2472,0.989,0.8351,0.9877,0.9948,0.5333
2473,0.9998,0.9804,0.9971,0.9981,0.9776
2474,0.9108,0.0156,0.9978,0.9923,0.9525
2475,1.0,0.9167,1.0,1.0,0.9923
2476,0.9747,0.9408,0.7807,0.9468,0.9221
2477,0.9977,0.8842,0.9476,0.9996,0.8133
2478,0.9999,0.9972,0.9918,0.9976,0.9247
2479,0.9999,0.1548,0.9986,1.0,0.1477
2480,0.9999,0.6059,0.9998,0.9999,0.9944
2481,0.9997,0.964,0.9894,1.0,0.6175
2482,0.9998,0.9226,0.9982,0.9993,0.2479
2483,1.0,0.993,0.9996,0.9999,0.8177
2484,1.0,0.9614,0.9994,1.0,0.7016
2485,1.0,0.9994,0.9978,1.0,0.9474
2486,0.7751,0.9862,0.9697,0.9911,0.1829
2487,1.0,0.9912,0.9999,1.0,0.9097
2488,1.0,0.9682,0.9999,1.0,0.878
2489,1.0,0.5824,0.9998,1.0,0.9956
2490,1.0,0.6031,0.9999,1.0,0.9921
2491,0.7637,0.9491,0.9165,0.9998,0.9841
2492,0.9999,0.6288,0.9997,0.9998,0.9991
2493,0.9881,0.9655,0.9995,1.0,0.4767
2494,1.0,0.9631,1.0,1.0,0.9341
2495,0.9842,0.7197,0.987,0.9953,0.793
2496,0.9966,0.9692,0.8997,0.9999,0.8731
2497,0.9999,0.9858,0.9992,0.9999,0.7507
2498,1.0,0.9517,0.9998,0.9998,0.0556
2499,1.0,0.6899,0.9999,1.0,0.9935
2500,1.0,0.9919,0.9998,1.0,0.99
2501,0.9999,0.9574,0.996,1.0,0.8245
2502,1.0,0.9923,1.0,1.0,0.997
2503,0.9999,0.9965,0.9993,1.0,0.4023
2504,0.9994,0.7938,0.9987,1.0,0.9936
2505,1.0,0.9831,0.9997,1.0,0.9618
2506,1.0,0.9496,1.0,1.0,0.9742
2507,1.0,0.9655,0.9998,0.9999,0.8941
2508,1.0,0.3532,0.9999,1.0,0.2193
2509,0.9992,0.9869,0.8728,0.9838,0.9827
2510,0.9996,0.7641,0.9991,0.9992,0.3107
2511,0.9999,0.9484,0.8815,1.0,0.8381
2512,0.9995,0.2821,0.9974,0.9999,0.7342
2513,1.0,0.9969,1.0,1.0,0.9994
2514,1.0,0.8884,0.9994,1.0,0.6434
2515,1.0,0.9026,0.9997,1.0,0.9995
2516,0.976,0.9702,0.997,1.0,0.0389
2517,0.9987,0.9872,0.9996,0.9879,0.9219
2518,0.182,0.5785,0.028,0.0133,0.7882
2519,1.0,0.797,0.9999,1.0,0.8966
2520,0.9961,0.893,0.9993,0.999,0.6452
2521,0.0147,0.5018,0.0473,0.111,0.9193
2522,0.9947,0.993,0.9998,0.9998,0.9905
2523,0.9998,0.9178,0.9989,0.9997,0.9797
2524,0.9987,0.7787,0.9968,1.0,0.3939
2525,0.9999,0.842,1.0,1.0,1.0
2526,1.0,0.9712,0.9999,1.0,0.9288
2527,0.5168,0.743,0.5733,0.0875,0.074
2528,0.9995,0.7034,0.9974,1.0,0.8909
2529,1.0,0.8673,0.9999,0.9999,0.9822
2530,0.0487,0.9513,0.9698,0.8664,0.4661
2531,1.0,0.9557,1.0,1.0,0.9782
2532,1.0,0.9533,0.9915,0.9971,0.9096
2533,0.0001,0.0682,0.01,0.0236,0.5969
2534,1.0,0.9867,0.9994,0.9996,0.9993
2535,0.0266,0.9905,0.0664,0.7999,0.83
2536,1.0,0.9561,1.0,1.0,0.946
2537,1.0,0.8785,1.0,1.0,0.9157
2538,0.9969,0.9995,0.9996,0.9935,0.9955
2539,0.9835,0.9967,0.97,0.9997,0.9595
2540,0.9936,0.5581,0.9851,0.9998,0.7235
2541,1.0,0.8195,0.999,1.0,0.8238
2542,1.0,0.0324,1.0,1.0,0.9963
2543,1.0,0.9869,1.0,1.0,0.9682
2544,1.0,0.9807,0.9999,1.0,0.9965
2545,0.9997,0.9637,1.0,1.0,0.8849
2546,1.0,0.9926,1.0,1.0,0.794
2547,1.0,0.9026,1.0,1.0,0.9574
2548,0.8944,0.8439,0.9936,0.9797,0.7414
2549,1.0,0.9221,1.0,1.0,0.9757
2550,0.9997,0.9677,0.9948,1.0,0.9897
2551,0.9987,0.6111,0.9999,1.0,0.9984
2552,0.6702,0.5204,0.7205,0.9911,0.0941
2553,0.9992,0.9754,0.9999,1.0,0.9949
2554,0.9661,0.9978,0.9998,0.9999,0.9974
2555,0.9988,0.8493,0.9998,1.0,0.9907
2556,0.1263,0.955,0.1204,0.867,0.7073
2557,0.9996,0.9873,1.0,1.0,0.9824
2558,0.9982,0.9726,0.6623,0.7542,0.9993
2559,1.0,0.1327,0.9993,1.0,0.8456
2560,1.0,0.9712,0.9997,1.0,0.9483
2561,0.9999,0.7859,0.9982,1.0,0.9836
2562,1.0,0.7082,1.0,1.0,0.4856
2563,0.9998,0.9236,0.9999,1.0,0.797
2564,1.0,0.6787,0.9999,1.0,0.5294
2565,1.0,0.8267,1.0,1.0,0.9138
2566,0.9999,0.1646,0.9875,1.0,0.9471
2567,0.9999,0.9621,0.9848,0.9999,0.9768
2568,0.9999,0.9571,1.0,1.0,0.9524
2569,1.0,0.9804,1.0,1.0,0.8267
2570,0.9999,0.6643,1.0,1.0,0.9927
2571,0.9994,0.8601,0.9994,1.0,0.9982
2572,1.0,0.0722,0.9999,1.0,0.2643
2573,0.0,0.9382,0.0005,0.0004,0.9254
2574,0.9983,0.9486,0.9997,1.0,0.7454
2575,1.0,0.5421,0.9999,1.0,0.9988
2576,1.0,0.9834,1.0,1.0,0.9795
2577,0.9997,0.8552,0.9936,0.998,0.5007
2578,0.999,0.952,0.9926,0.9995,0.2345
2579,0.9995,0.8026,0.9999,1.0,0.4796
2580,1.0,0.9743,1.0,1.0,0.9969
2581,0.9996,0.9819,0.9999,1.0,0.9999
2582,1.0,0.0034,1.0,1.0,0.9971
2583,0.001,0.8087,0.0002,0.0,0.7292
2584,1.0,0.6665,1.0,1.0,0.9986
2585,0.9947,0.5073,0.9994,0.9952,0.9891
2586,1.0,0.9701,0.9998,1.0,0.9996
2587,0.9996,0.8986,0.9999,1.0,0.9882
2588,1.0,0.5474,1.0,1.0,0.9619
2589,0.9907,0.9278,0.992,0.9925,0.9853
2590,0.9973,0.9734,0.9985,0.9749,0.7711
2591,0.1451,0.3934,0.0027,0.0029,0.1781
